Velocity[i] (m/s),Velocity[j] (m/s),Velocity[k] (m/s),X (m),Y (m),Z (m)
4.331211969122288e-05,1.5466180985716208e-05,-4.101238664588891e-05,0.3001058835191852,0.0047477646863149,-3.829076187967422e-05
-0.0065762825974675,0.0918093085568903,-0.007603857666254,0.1160895037026623,-0.0039591127960466,0.0259984914315056
-0.0055943509619169,0.0941968178144962,0.0030554754193872,0.1109659951577001,0.0034564525576352,-0.0091718746932825
-0.0116762613982776,0.1208855827237228,0.0059964559040963,0.1283957336312683,0.0036265477311884,-0.0270934789632702
-0.0152374688144302,0.1023968217703652,0.001414383878,0.222692365599781,0.0044231828496546,0.0640482656056775
-0.0078038568483738,0.1056290513464084,-0.0008446985157206,0.2624912156659307,0.0040009256009784,-0.0099341872749795
-0.0126701386354309,0.0131022493260253,0.0037183079402893,0.2287455745664034,0.0031148736989796,0.0913021797030387
-0.011062886499077,0.1316008770632996,-0.0003404874587431,0.1274446955989094,0.003424259252424,0.0009993541476219
-0.0094701315706669,0.0502488292397001,-0.0066394004970788,0.2626120090274681,0.003230903554109,-0.0575562192051243
-0.0109907414499929,0.1286712248372749,0.0008346062968485,0.2423318926226381,0.0038212159284181,0.0281272255218332
-0.012090016309626,0.1449907047798295,1.594318018760532e-05,0.2310016498880859,0.0033404193193677,0.0204686649026725
-0.0094280078878968,0.0322424644588442,0.0069323182106018,0.2579721125988952,-0.0042567035065115,0.0695702399812325
0.0,0.0,0.0,0.2205254927933123,0.0048908949959235,-0.0979031069810377
-0.0055421941147536,0.0135187813949578,0.006318372208625,0.2729863846189364,0.0031068040953205,0.0590336550969579
-0.018998528977159,0.0272212383639248,0.0019999367650598,0.2101699844361967,0.0031067041348048,0.0926094119721876
-0.0078121687410105,0.0508137176412132,-0.0061972555704414,0.2681341057928762,0.00275349124912,-0.0501039921707408
-0.0152923264641171,0.1606546114106718,-0.0011418018257245,0.1631697724924426,0.0036902644875937,0.0144104926443491
-0.0118429502793029,0.1472424138587581,-0.0003125130315311,0.2335845425371411,0.0037787563585031,-0.0091265402539064
-0.0128269863667591,0.0870310317250656,-0.0123379165306687,0.1277587669414176,-0.0008821635956773,0.0494535126241742
0.0,0.0,0.0,0.2840495018334,0.0048909242656892,0.0554577677303833
-3.755942734375227e-05,0.0001632619687184,-0.0002530926722101,0.2995861910084461,0.0025008853600273,-0.0096575456997093
-0.0085555775992627,0.1091135567652737,0.001101940521039,0.2581039912642013,0.004235114960344,0.0197388703295356
-0.0158478620742164,0.07946670333738,-0.0141117647290229,0.1315491502202244,0.0037770962484772,0.0574186193501959
-0.008763822056432,0.0685316650033952,0.0046057561412453,0.2614982973743348,0.0034556774642665,0.0477482527402115
0.0,0.0,0.0,0.1180644574136067,-0.0006329371335277,-0.0554500945058649
0.0,0.0,0.0,0.1239476257048575,0.0031682358231788,0.0632773932603183
0.0,0.0,0.0,0.1180530963447911,0.0048908354149258,-0.0554576794427369
-0.013327212743784,0.1600918318553835,-0.0005613227258436,0.2046958586305136,-0.0030874527489205,0.0173423067410705
-0.01830223420918,0.1046259391161087,0.0018411827040836,0.1953614035153532,0.0039646683911513,-0.0712900228396129
-0.0102744703655911,0.0468206214178096,0.0064025078900158,0.2576323520234705,0.0025473883791835,0.0633388228214442
-0.0064788177731942,0.0611224145328338,-0.0044377818703651,0.2716694509359,0.0037670556690043,-0.0364204120637538
-0.0216643427068892,0.0655678234493152,-0.0013400196330621,0.1972562840282783,0.0032654923201702,0.0849403780008885
-0.0091047082209334,0.0823200350135935,-0.0109681356698274,0.1220318132090441,-0.004488031889172,0.0428605028565245
-0.0163481255011991,0.0953221001868872,-0.0101762237027287,0.1455209534888256,-0.0024730601442523,0.0609837515979918
-0.0127376749963451,0.1314545834605815,-0.0005721289198845,0.2207996413559572,-0.0019665180301491,-0.0495131250121365
-0.0054621854818961,0.073523899733684,-0.0028363589663058,0.2728236271542538,-0.002099478824962,-0.0246604982793319
-0.0129321136048716,0.1200170318090964,0.0071838637813925,0.1323094974164146,0.00359711994423,-0.0344525030882038
-0.003876525100173,0.043269779647906,-0.0035716509446501,0.281785868006486,0.0030606809345485,-0.0255768321905446
-0.0056688354588526,0.0360855192567507,0.0089029734954237,0.1151780001746005,0.0031214668216121,-0.0458996989665451
0.0,0.0,0.0,0.1720969885564097,0.0031682638371685,-0.09544975652556
-0.0002918103952503,0.0020785671873498,0.0011382332304492,0.2966083305239887,-0.0009979921650776,0.0190115131250131
-0.0141135822359323,0.1516716130156854,-0.0005325741949491,0.1434706480849904,0.0042520434985907,0.0028028119955189
-0.0206708551173809,0.0847744322167144,-0.0024235749151557,0.1930066384627762,0.0046258046033453,0.0785203142185001
-0.0019653701259299,0.0011901791082691,-0.0012832256034016,0.2560871127378231,-0.0008076693458115,-0.0823669580782672
-0.015338317043349,0.1512580390491973,0.0026619550772011,0.1639146834758469,0.0035959062067159,-0.0344342622681479
-0.0135040330868377,0.1020350042033961,0.0109093068167567,0.1288629425083519,0.0041407819303376,-0.0443378113603282
-0.0232847025863233,0.0555373198153034,0.0063651003874838,0.1757701055963014,0.0039576252656404,-0.0862826170111846
0.0,0.0,0.0,0.300846195608625,-0.0024478219375743,-1.4775757282454628e-05
-0.0150282167362506,0.1580987006188538,0.0008361535728909,0.1544604769349727,0.0042710050189194,-0.0105351270386526
-0.0012197603847225,0.0006912170077511,0.0012053097598254,0.2710985539284707,-0.0008076630097145,0.0700473984283653
